Mean_Acc1298_Mean_Mem40_Rolloff numeric,Mean_Acc1298_Mean_Mem40_MFCC_0 numeric,Std_Acc1298_Mean_Mem40_MFCC_11 numeric,Mean_Acc1298_Mean_Mem40_MFCC_1 numeric,Mean_Acc1298_Mean_Mem40_Centroid numeric,Std_Acc1298_Mean_Mem40_MFCC_10 numeric,Std_Acc1298_Mean_Mem40_MFCC_8 numeric,Std_Acc1298_Mean_Mem40_MFCC_12 numeric,Std_Acc1298_Mean_Mem40_MFCC_0 numeric,Mean_Acc1298_Std_Mem40_Centroid numeric,Std_Acc1298_Std_Mem40_MFCC_10 numeric,Std_Acc1298_Std_Mem40_MFCC_11 numeric,Std_Acc1298_Mean_Mem40_MFCC_7 numeric,Std_Acc1298_Std_Mem40_MFCC_1 numeric,Std_Acc1298_Std_Mem40_MFCC_8 numeric,Mean_Acc1298_Mean_Mem40_Flux numeric,Std_Acc1298_Mean_Mem40_MFCC_9 numeric,Std_Acc1298_Std_Mem40_MFCC_7 numeric,Std_Acc1298_Std_Mem40_MFCC_9 numeric,Std_Acc1298_Std_Mem40_MFCC_6 numeric,Mean_Acc1298_Std_Mem40_Rolloff numeric,Std_Acc1298_Std_Mem40_Centroid numeric,Std_Acc1298_Std_Mem40_MFCC_12 numeric,Std_Acc1298_Std_Mem40_MFCC_4 numeric,Std_Acc1298_Mean_Mem40_MFCC_5 numeric,Std_Acc1298_Mean_Mem40_MFCC_4 numeric,Std_Acc1298_Mean_Mem40_MFCC_2 numeric,Std_Acc1298_Mean_Mem40_MFCC_6 numeric,Std_Acc1298_Mean_Mem40_MFCC_1 numeric,Mean_Acc1298_Std_Mem40_MFCC_9 numeric,Mean_Acc1298_Std_Mem40_MFCC_4 numeric,BHSUM3 numeric,Std_Acc1298_Std_Mem40_MFCC_2 numeric,Std_Acc1298_Std_Mem40_MFCC_3 numeric,BH_LowPeakAmp numeric,Std_Acc1298_Std_Mem40_Rolloff numeric,Std_Acc1298_Mean_Mem40_MFCC_3 numeric,Mean_Acc1298_Mean_Mem40_MFCC_4 numeric,Mean_Acc1298_Std_Mem40_MFCC_7 numeric,BH_HighPeakAmp numeric,BHSUM1 numeric,Mean_Acc1298_Std_Mem40_MFCC_12 numeric,Mean_Acc1298_Std_Mem40_MFCC_3 numeric,Mean_Acc1298_Std_Mem40_MFCC_0 numeric,Std_Acc1298_Mean_Mem40_Centroid numeric,amazed-suprised,happy-pleased,relaxing-calm,quiet-still,sad-lonely,angry-aggresive 
0.053841,-80.534899,0.38031,8.013852,0.032098,0.323539,0.31613,0.490974,3.959718,0.017842,0.116053,0.112297,0.485311,0.623176,0.105926,0.080721,0.366468,0.178651,0.123732,0.168018,0.050059,0.029837,0.142279,0.217136,0.289214,0.534516,0.672279,0.402493,1.005201,0.536988,0.64477,0.348157,0.340726,0.237256,0.034146,0.074757,0.642984,1.237551,0.613394,0.077884,0.095431,0.545483,0.77358,3.971358,0.013218,0,0,0,1,1,0
0.218979,-64.531276,0.292096,4.288644,0.097533,0.238121,0.292364,0.208746,1.570783,0.044289,0.094426,0.095728,0.354731,0.348088,0.07057,0.081684,0.355594,0.112472,0.098715,0.093591,0.128811,0.027995,0.083858,0.149427,0.32219,0.336638,0.530148,0.283246,0.465514,0.544869,0.653295,1.686449,0.199842,0.193093,0.506182,0.063746,0.500434,0.17841,0.5843,0.210107,0.10234,0.484672,0.832738,3.020982,0.011858,0,1,0,0,0,1
0.23254,-64.18609,0.251808,3.778818,0.101287,0.330995,0.309325,0.203619,1.90176,0.032926,0.061517,0.079053,0.286299,0.287929,0.087775,0.078028,0.364361,0.084716,0.088712,0.090871,0.086434,0.023078,0.085652,0.118918,0.234301,0.443226,0.567771,0.242478,0.473664,0.44382,0.533986,1.183461,0.188709,0.203499,0.271122,0.0443,0.369094,0.231609,0.430493,0.039055,0.290158,0.390131,0.527819,2.587924,0.025694,1,1,0,0,0,0
0.107494,-95.358974,0.202623,5.15942,0.049897,0.217329,0.254785,0.198267,5.386831,0.060017,0.091595,0.11201,0.313746,0.214666,0.10368,0.097196,0.209224,0.14098,0.088982,0.131845,0.174479,0.027743,0.086763,0.105541,0.444867,0.322169,0.602527,0.299782,0.828512,0.524621,0.69898,0.541752,0.237066,0.224814,0.230956,0.042781,0.431481,1.281698,0.660678,0,0.534123,0.504123,0.974647,5.360062,0.017996,0,0,1,0,0,0
0.060612,-74.587694,0.301863,7.991542,0.033832,0.230199,0.320325,0.305925,3.296936,0.018417,0.143234,0.145157,0.472811,0.572577,0.126501,0.079251,0.430767,0.223831,0.12271,0.167642,0.054012,0.028841,0.117953,0.273017,0.490566,0.596121,0.504381,0.345709,1.091116,0.498908,0.779462,0.552262,0.354545,0.331667,0.25289,0.074479,0.920831,1.13086,0.686962,0.041986,0.423035,0.486831,1.004505,3.999923,0.014738,0,0,1,1,0,0
0.103985,-72.362854,0.273798,6.881006,0.054984,0.545812,0.392721,0.215089,4.345831,0.039956,0.114413,0.091531,0.418198,0.680701,0.124093,0.077969,0.457791,0.123611,0.121013,0.154151,0.11051,0.050159,0.09224,0.209514,0.435094,0.500038,1.037725,0.470311,1.475376,0.515767,0.671921,0.37839,0.316701,0.224419,0.036146,0.097927,0.53284,0.985647,0.53239,0.03488,0.182234,0.454429,0.692541,3.45887,0.038668,0,0,0,1,1,0
0.10989,-92.831295,0.629166,7.559924,0.063605,0.781767,0.594109,0.775105,6.401689,0.022386,0.213616,0.172296,0.677653,0.45673,0.181715,0.081286,0.713379,0.229839,0.195418,0.164453,0.064288,0.027018,0.191672,0.218807,0.55879,0.99839,0.969236,0.604196,1.228614,0.643692,0.729387,0.645895,0.257351,0.304795,0.044885,0.062851,0.786434,0.038415,0.656013,0.019415,0.239298,0.603686,0.792377,2.94431,0.018429,0,0,1,1,0,0
0.188805,-75.633948,0.919926,3.569218,0.09228,1.112546,0.743707,0.672123,4.777133,0.033407,0.355242,0.315671,0.563616,0.449009,0.163267,0.074092,0.628646,0.124448,0.208582,0.137925,0.08406,0.024825,0.221636,0.132714,0.472002,0.367219,1.08296,0.484355,1.063073,0.574225,0.515925,0.478718,0.422467,0.180136,0.036678,0.062663,0.484007,0.385601,0.52582,0.013686,0.137265,0.61564,0.595706,4.123685,0.030613,0,0,1,0,1,0
0.394976,-65.397832,0.268471,1.603832,0.109693,0.246616,0.305408,0.184607,2.029182,0.090538,0.107448,0.087773,0.444005,0.352672,0.145098,0.082861,0.521678,0.099614,0.110083,0.115272,0.290117,0.032759,0.093177,0.141048,0.376109,0.402003,0.464801,0.24008,0.611524,0.611512,0.777163,0.873678,0.260458,0.293563,0.027319,0.044731,0.520966,0.536979,0.640042,0.268164,0.251368,0.450853,1.010195,4.637579,0.032927,0,0,0,0,0,1
0.187422,-70.87574,0.569135,4.817427,0.104325,0.705671,0.541031,0.323684,3.322838,0.023273,0.15047,0.138328,0.567642,0.285806,0.126959,0.077232,0.637949,0.112301,0.122657,0.14796,0.05508,0.02488,0.072875,0.109316,0.522766,0.643214,0.640898,0.644229,1.065927,0.52918,0.507779,0.673237,0.165192,0.146586,0.032649,0.055944,0.720165,-0.29885,0.518383,0.160286,0.247001,0.434796,0.539628,2.500637,0.025138,0,0,0,0,0,1
0.157528,-76.494154,0.197784,4.812349,0.05991,0.279881,0.231403,0.22552,3.835589,0.05953,0.135853,0.100862,0.342319,0.375948,0.094012,0.090869,0.28141,0.131828,0.094476,0.101044,0.191128,0.028964,0.071485,0.172509,0.498146,0.56738,0.629659,0.303377,0.776297,0.571725,0.863866,0.317253,0.25519,0.305966,0.007328,0.081723,0.818568,1.311632,0.594487,0.006059,0.023913,0.500409,1.167085,5.894775,0.026979,0,1,1,0,0,0
0.100391,-68.882162,0.320122,5.281383,0.039944,0.356577,0.317198,0.317472,2.458068,0.022851,0.11724,0.10856,0.329682,0.348036,0.084177,0.080172,0.295246,0.111695,0.110004,0.101895,0.124621,0.027405,0.151429,0.110643,0.340567,0.26592,0.531698,0.363705,0.827439,0.455619,0.512893,0.751327,0.199169,0.159464,0.099581,0.077434,0.416241,0.575194,0.47381,0.433529,0.115521,0.464594,0.601563,2.472929,0.019309,0,0,0,0,1,0
0.357759,-69.777855,0.186733,2.431608,0.069627,0.133269,0.085424,0.102701,2.212176,0.08688,0.04333,0.047258,0.093686,0.287993,0.052156,0.095914,0.092627,0.043537,0.051165,0.046429,0.385027,0.019293,0.040876,0.078789,0.160975,0.184656,0.303215,0.110489,0.616472,0.533912,0.499868,1.362673,0.115078,0.068124,0.45593,0.033807,0.125928,1.668636,0.411309,0.509546,0.589135,0.440333,0.615919,5.737308,0.021509,1,0,0,0,0,1
0.053166,-78.220551,0.257403,6.622296,0.03576,0.422443,0.392101,0.448305,6.03643,0.018059,0.143348,0.111791,0.888374,0.435062,0.131729,0.07711,0.293317,0.304417,0.150041,0.154249,0.04447,0.032235,0.150734,0.348109,0.641766,0.721491,0.334743,0.410817,1.092904,0.474045,0.684799,0.985315,0.247166,0.34434,0.071889,0.080536,0.536359,0.563713,0.688274,0.338557,0.393257,0.437147,0.763893,4.325382,0.019265,0,0,1,1,1,0
0.274823,-64.293047,0.260186,2.865279,0.08427,0.210611,0.182508,0.297228,1.996233,0.063394,0.093109,0.109665,0.262894,0.372649,0.081089,0.084308,0.240384,0.122364,0.106726,0.090695,0.228996,0.025832,0.113661,0.100788,0.185623,0.297609,0.296009,0.230433,0.583859,0.461504,0.541512,0.565901,0.137378,0.285165,0.094741,0.063217,0.377403,0.674458,0.502241,0,0.136334,0.461599,0.723853,3.997702,0.031084,1,0,0,0,0,1
0.232711,-62.786883,0.322295,4.305875,0.104404,0.34148,0.328987,0.424039,2.198298,0.05524,0.084891,0.076295,0.294535,0.397121,0.082225,0.090662,0.324302,0.090997,0.116918,0.090668,0.133288,0.035909,0.084913,0.16217,0.243021,0.306094,0.678246,0.358344,0.671316,0.487796,0.696627,2.465585,0.190516,0.243499,0.870779,0.067011,0.521466,0.264168,0.51841,1.37633,1.053847,0.418484,0.924316,3.43396,0.036971,1,0,0,0,1,0
0.060197,-81.894897,0.304645,12.069754,0.039209,0.324315,0.260392,0.309389,5.34571,0.010374,0.127115,0.098356,0.368436,0.673832,0.099938,0.081211,0.314305,0.10323,0.163853,0.143375,0.021685,0.026988,0.11153,0.12251,0.488429,0.317539,1.188917,0.454016,1.258801,0.463532,0.554831,0.519728,0.291752,0.266071,0.082256,0.054763,0.683182,1.126527,0.457527,0.00931,0.481695,0.406152,0.740741,3.907506,0.015276,0,0,1,1,1,0
0.148414,-75.626978,0.438742,5.018428,0.070148,0.371569,0.427868,0.462563,5.140597,0.030365,0.147776,0.191931,0.300687,0.711641,0.122367,0.0775,0.354946,0.089644,0.118792,0.072985,0.081378,0.027252,0.200506,0.101604,0.265602,0.492539,0.89916,0.236741,1.111203,0.445659,0.486882,0.349313,0.242952,0.120374,0.020611,0.064951,0.324929,0.637187,0.455348,0.043124,0.08915,0.516145,0.53169,3.365384,0.030177,0,1,1,0,0,0
0.278666,-64.782736,0.159212,3.17259,0.133546,0.155978,0.200155,0.181617,1.380217,0.034577,0.067398,0.069985,0.17468,0.25142,0.074892,0.079672,0.217021,0.079337,0.072754,0.084562,0.07396,0.023973,0.064023,0.129723,0.251273,0.26747,0.4225,0.178802,0.52742,0.456251,0.525385,1.206182,0.196082,0.188521,0.115284,0.054311,0.439705,0.108555,0.4664,0.168984,0.332409,0.436952,0.771788,2.594708,0.018872,1,0,0,0,0,1
0.173294,-81.264914,0.700152,5.743639,0.084604,0.99548,0.631209,0.571871,5.060136,0.032159,0.300602,0.239641,0.823122,0.420268,0.219101,0.08632,0.724957,0.205853,0.280811,0.15773,0.089728,0.02512,0.170792,0.148463,0.58316,0.53967,0.488918,0.678024,0.734175,0.80579,0.680851,0.363764,0.221757,0.287273,0.091743,0.06466,0.656284,-0.706234,0.647008,0,0.265068,0.670135,0.796352,4.149243,0.021662,0,1,1,0,0,0
0.049706,-75.410058,0.354111,8.229509,0.035917,0.489416,0.588833,0.35361,4.604545,0.014533,0.142738,0.098067,0.444085,0.50675,0.180764,0.078401,0.410536,0.161159,0.201514,0.148071,0.03276,0.027899,0.113247,0.23696,0.36329,0.580594,0.683778,0.475049,0.834461,0.601814,0.652649,0.631605,0.272045,0.439025,0.029852,0.059497,1.243751,0.938247,0.566787,0.027266,0.301742,0.454876,0.946007,4.022102,0.017993,0,0,0,1,1,0
0.120531,-77.266818,0.340251,6.400881,0.059919,0.326448,0.316223,0.254134,7.103483,0.019113,0.1032,0.084048,0.324714,0.409988,0.107562,0.07664,0.337991,0.083519,0.090923,0.064803,0.053892,0.026149,0.081654,0.098302,0.277816,0.266799,0.602992,0.186423,0.890242,0.476622,0.490481,0.851819,0.150742,0.117073,0.072627,0.051078,0.569267,0.065784,0.487988,0.14927,0.295393,0.427215,0.502588,2.81279,0.016013,1,1,0,0,0,0
0.227955,-59.154202,0.182069,3.544735,0.107076,0.174829,0.220936,0.234413,2.834935,0.068143,0.068102,0.069507,0.260236,0.395596,0.107105,0.085003,0.168212,0.126954,0.088458,0.153295,0.155394,0.026249,0.088581,0.187662,0.409095,0.211014,0.465541,0.218915,0.787923,0.489806,0.694822,0.886141,0.324189,0.400785,0.15834,0.048835,0.828057,0.052169,0.535901,0.117994,0.663232,0.479516,1.220154,4.645505,0.025187,0,0,0,0,0,1
0.119084,-65.967824,0.128787,4.17527,0.053096,0.091745,0.154678,0.129566,2.280175,0.026637,0.04704,0.061912,0.245338,0.23827,0.071953,0.082773,0.187852,0.078045,0.05523,0.077666,0.103753,0.024975,0.054474,0.125211,0.178558,0.240331,0.255234,0.169269,0.310205,0.430068,0.617108,0.747254,0.145131,0.175013,0.139337,0.056194,0.500966,0.493123,0.474182,0.254907,0.435863,0.397907,0.885672,2.45922,0.015997,1,0,0,0,0,1
0.134424,-64.794051,0.240275,4.508711,0.063155,0.218616,0.280755,0.28918,2.230208,0.048954,0.093582,0.099717,0.23295,0.404482,0.165661,0.092656,0.273286,0.12829,0.094398,0.11543,0.142645,0.032804,0.070242,0.168268,0.553614,0.370745,0.400205,0.237523,0.820435,0.559498,0.829424,0.77051,0.262812,0.190345,0.123907,0.055494,0.778708,0.780136,0.64887,0.004589,0.374468,0.496212,1.032878,5.59461,0.02011,0,0,0,0,1,1
0.210806,-66.630591,0.370725,3.156732,0.087632,0.212693,0.192003,0.314543,2.827297,0.038102,0.082476,0.170694,0.200672,0.300663,0.06663,0.078413,0.284307,0.074685,0.155042,0.096074,0.117651,0.024899,0.200977,0.076545,0.162456,0.150644,0.374316,0.258158,0.741725,0.494834,0.440038,0.591037,0.109984,0.148001,0.132441,0.044049,0.218088,1.01864,0.476633,0,0.213493,0.522983,0.500658,3.674584,0.027455,0,1,0,0,0,0
0.049958,-78.149337,0.450376,8.802044,0.035676,0.366962,0.284733,0.344338,4.303108,0.015624,0.136316,0.13523,0.51836,0.53163,0.128175,0.083963,0.385067,0.142867,0.134565,0.129712,0.036407,0.02849,0.102438,0.130686,0.415999,0.540002,0.663372,0.541147,1.520619,0.520154,0.637495,0.528301,0.194104,0.14952,0.018632,0.070185,0.486131,0.67345,0.597607,0.036975,0.130865,0.504151,0.727752,3.531895,0.017155,0,0,0,1,1,0
0.121332,-71.867035,0.354932,4.549059,0.051136,0.33832,0.219871,0.259357,2.813463,0.032938,0.116847,0.174171,0.226425,0.385882,0.092135,0.086484,0.245246,0.09868,0.09735,0.069177,0.103259,0.025118,0.14175,0.100905,0.277212,0.218581,0.307018,0.164093,0.85359,0.533437,0.537854,1.404952,0.147818,0.112536,0.216445,0.066721,0.29256,0.175817,0.4726,0.364446,0.522097,0.621967,0.577513,3.959096,0.024361,0,1,1,0,0,0
0.053586,-78.054948,0.268002,9.704481,0.032907,0.309101,0.205392,0.250772,3.207764,0.015408,0.090794,0.113864,0.233194,0.588096,0.089094,0.082198,0.227443,0.082018,0.090969,0.135176,0.043787,0.027573,0.18379,0.172486,0.298693,0.426782,0.461699,0.317256,0.965452,0.494444,0.587303,0.80765,0.328618,0.181966,0.080201,0.058409,0.399186,1.143289,0.433308,0,0.159637,0.61264,0.703452,4.139481,0.015041,0,0,0,1,1,0
0.155938,-78.424077,0.452897,5.664441,0.073481,0.460988,0.404323,0.388427,6.898587,0.038234,0.103782,0.124821,0.394225,0.703617,0.131303,0.084607,0.66463,0.161709,0.115415,0.147618,0.106588,0.041994,0.107929,0.200186,0.436375,0.525365,1.058806,0.506337,1.45062,0.517855,0.628709,0.821039,0.304384,0.276463,0.212537,0.104586,0.4423,0.071759,0.595549,0,0.368671,0.487624,0.685459,3.841503,0.029932,0,0,0,0,0,1
0.268935,-70.642441,0.174985,3.422265,0.062103,0.183133,0.179855,0.191994,3.160356,0.05241,0.100889,0.107844,0.196754,0.348421,0.105655,0.091929,0.210018,0.117818,0.096289,0.13898,0.292379,0.02461,0.0775,0.315754,0.285199,0.518124,0.580677,0.266281,0.726394,0.571927,0.993623,0.611257,0.224959,0.293174,0.158283,0.089952,0.575174,0.588996,0.669284,0.200787,0.172458,0.512404,1.145615,6.28346,0.021092,0,0,0,0,0,1
0.118366,-68.583582,0.149269,5.126294,0.037517,0.166669,0.244615,0.232593,1.74103,0.027963,0.090401,0.064129,0.286046,0.278702,0.086846,0.090371,0.239998,0.087698,0.081483,0.102325,0.157625,0.025795,0.074867,0.089842,0.206189,0.224406,0.437257,0.181943,0.622393,0.448664,0.66527,0.722547,0.165652,0.145129,0.076118,0.091563,0.34925,0.8356,0.491388,0.189597,0.218732,0.429309,0.827054,4.888478,0.013634,0,1,1,0,0,0
0.299215,-78.569882,0.291452,6.509508,0.028417,0.253938,0.327152,0.233023,3.285989,0.031123,0.096759,0.084475,0.299782,0.371237,0.086651,0.08624,0.27344,0.115209,0.07881,0.148486,0.371753,0.031164,0.075875,0.116737,0.337734,0.40081,0.571478,0.330153,0.963147,0.477589,0.662036,0.289531,0.23577,0.285212,0.058779,0.09555,0.650219,0.919847,0.554156,0.040662,0.135522,0.460322,0.966991,4.506522,0.014305,0,0,1,1,1,0
0.285937,-73.201192,0.335535,4.868248,0.045979,0.33385,0.240958,0.247499,3.058771,0.047664,0.097433,0.16166,0.294737,0.349751,0.169287,0.088668,0.195383,0.108754,0.090401,0.116475,0.296445,0.034503,0.07988,0.194761,0.307002,0.635973,0.575421,0.300588,0.85667,0.48137,0.862672,0.929706,0.272869,0.313035,0.071373,0.123708,0.409493,0.617047,0.543636,0.202879,0.213425,0.448766,1.091671,6.754172,0.019379,0,1,1,0,0,0
0.077361,-75.800125,0.289885,5.86277,0.038675,0.237588,0.252676,0.267857,4.179857,0.024474,0.146154,0.115557,0.298411,0.414548,0.167768,0.080267,0.289306,0.177499,0.160966,0.151062,0.086383,0.027681,0.263309,0.164463,0.303399,0.333209,0.87019,0.258908,0.748053,0.47678,0.549968,0.551654,0.193118,0.15528,0.018861,0.082819,0.733532,0.719823,0.476438,0.064329,0.191585,0.502004,0.611517,4.390548,0.015064,0,0,1,0,0,0
0.161844,-75.119074,0.313933,5.901502,0.078887,0.528628,0.500381,0.323925,7.551938,0.022446,0.134387,0.114716,0.468306,0.31264,0.147236,0.077084,0.37635,0.105382,0.110667,0.095009,0.057537,0.023777,0.090791,0.095898,0.236931,0.507932,0.522729,0.320142,1.378671,0.498829,0.503751,1.32718,0.089837,0.105483,0.098531,0.046064,0.721374,0.19653,0.514574,0.390948,0.546583,0.450231,0.522676,2.688676,0.018914,1,1,1,0,0,0
0.089499,-64.452349,0.249872,6.193476,0.03718,0.259601,0.208507,0.202163,1.289465,0.02056,0.077713,0.071453,0.227619,0.205667,0.083984,0.083049,0.276641,0.07139,0.066876,0.080731,0.064468,0.025407,0.049929,0.102141,0.164319,0.238104,0.368613,0.272788,0.595637,0.416483,0.547352,0.232423,0.168791,0.123778,0.017812,0.046993,0.373814,0.820929,0.428759,0.047189,0.086613,0.38835,0.667379,3.540226,0.016424,0,0,0,0,1,0
0.261699,-61.092941,0.173128,1.746971,0.092088,0.111718,0.237752,0.183809,2.343155,0.052383,0.075828,0.074376,0.171308,0.362494,0.078336,0.083942,0.238734,0.092248,0.075802,0.112756,0.154404,0.02195,0.074575,0.1303,0.307682,0.204507,0.278207,0.23406,0.636094,0.479159,0.642497,0.597238,0.157403,0.160183,0.203307,0.042039,0.380408,0.673533,0.487604,0.015806,0.039309,0.420379,0.685911,3.305682,0.030044,1,1,0,0,0,0
0.340926,-71.890967,0.076319,2.688474,0.097286,0.062499,0.064871,0.060938,3.209088,0.126904,0.048743,0.041621,0.077856,0.188333,0.045531,0.093533,0.082165,0.062041,0.055142,0.060576,0.352304,0.02883,0.039654,0.14015,0.092712,0.245653,0.581794,0.080236,0.478717,0.398704,0.815237,0.748293,0.351353,0.125743,0.229207,0.04114,0.284524,1.120003,0.424191,0.281671,0.338285,0.352491,0.97644,6.931029,0.026643,0,0,0,0,0,1
0.256011,-75.49729,0.348801,2.580206,0.114553,0.291012,0.387495,0.279731,3.834436,0.09272,0.106119,0.09396,0.375215,0.314094,0.158881,0.09673,0.249399,0.172208,0.12398,0.12638,0.190507,0.028507,0.104186,0.187676,0.54256,0.508774,0.76573,0.353405,0.746946,0.589581,0.830256,1.242089,0.305527,0.254942,0.402026,0.045902,0.872718,0.450624,0.712191,0.612063,0.503365,0.518277,1.071956,5.442778,0.023001,0,0,1,0,0,0
0.124505,-80.176056,0.468518,6.589334,0.07352,0.573698,0.484176,0.491985,5.758544,0.023879,0.254056,0.200041,0.477193,0.49641,0.229326,0.081095,0.536436,0.203834,0.166682,0.202503,0.04982,0.024275,0.159516,0.130379,0.474542,0.458331,0.54334,0.713499,1.330897,0.699591,0.586688,0.667442,0.139883,0.176788,0.040344,0.048207,0.697593,-0.10914,0.673152,0.040688,0.194155,0.601699,0.679388,3.655042,0.023091,0,0,1,0,0,0
0.100309,-81.211346,0.380226,8.650674,0.064139,0.562827,0.69905,0.302719,4.28036,0.017086,0.152275,0.149071,0.562259,0.544697,0.137198,0.079702,0.549489,0.130568,0.174134,0.101789,0.035069,0.024449,0.090158,0.102969,0.270177,0.332447,0.554599,0.314464,1.48227,0.562172,0.513664,0.418816,0.153002,0.111862,0.023192,0.051714,0.473557,0.272748,0.570093,0.034233,0.110844,0.472131,0.579307,3.129281,0.024497,0,0,1,0,0,0
0.131036,-65.855002,0.241019,5.80764,0.057642,0.266416,0.28148,0.282637,2.409988,0.050851,0.119381,0.089548,0.296188,0.522684,0.143962,0.094089,0.214963,0.114796,0.111754,0.117681,0.139726,0.029219,0.087266,0.130087,0.381334,0.441565,0.680939,0.351904,0.71948,0.507236,0.807442,0.118598,0.291375,0.301099,0.005956,0.063373,0.566069,0.902881,0.579367,0.007414,0.020735,0.50663,1.266057,5.469469,0.017765,0,0,1,0,1,0
0.279859,-59.196085,0.168597,3.161041,0.109927,0.219474,0.216034,0.175464,3.761099,0.056531,0.06625,0.069623,0.173263,0.366887,0.057749,0.08247,0.268264,0.091388,0.065031,0.079088,0.144121,0.024697,0.06159,0.122919,0.299987,0.217073,0.594303,0.218109,0.708475,0.448631,0.57879,0.938872,0.282962,0.230518,0.121118,0.073934,0.543099,0.540796,0.507927,0.117706,0.397344,0.427202,0.725296,3.482047,0.028796,1,0,0,0,0,1
0.097516,-74.05266,0.246402,7.338669,0.052374,0.286624,0.383824,0.319396,5.07294,0.030192,0.107058,0.07238,0.378137,0.664998,0.143541,0.077279,0.356755,0.082863,0.113041,0.141679,0.071923,0.032837,0.100822,0.202103,0.527991,0.635903,0.844783,0.388815,1.456193,0.527566,0.694776,0.612355,0.326338,0.235844,0.02323,0.0666,0.533377,0.721543,0.507594,0.054395,0.227791,0.465193,0.775299,4.240383,0.025857,0,0,1,1,1,0
0.082355,-74.505556,0.190936,6.243191,0.046871,0.234093,0.298379,0.208282,2.872378,0.038071,0.096656,0.108385,0.383583,0.529609,0.127954,0.080136,0.291937,0.151291,0.122612,0.150907,0.087908,0.043855,0.155794,0.135971,0.336518,0.304523,0.493162,0.249691,0.606325,0.530509,0.593418,0.907192,0.252861,0.166851,0.083489,0.088485,0.398348,0.895834,0.548423,0.226011,0.433768,0.558378,0.67776,3.933974,0.020993,0,0,1,1,1,0
0.269694,-73.636832,0.143983,2.6818,0.071535,0.164895,0.181557,0.184667,3.604316,0.067935,0.102596,0.086912,0.386471,0.568398,0.08494,0.093972,0.148912,0.154156,0.074415,0.111321,0.299929,0.048917,0.077122,0.200259,0.218961,0.4464,0.470172,0.286371,0.64551,0.532209,1.016965,1.049752,0.231075,0.225077,0.059463,0.097535,0.580546,1.523196,0.783381,0.077408,0.067023,0.470378,1.146648,6.482788,0.042299,0,0,0,0,0,1
0.117035,-81.881555,0.355378,7.125233,0.058387,0.412173,0.412063,0.325519,5.131544,0.022257,0.164484,0.162661,0.327464,0.364061,0.142094,0.080476,0.470779,0.09569,0.154312,0.089923,0.057569,0.027044,0.117468,0.139687,0.362133,0.490831,0.486191,0.329161,1.0863,0.554233,0.546345,0.918046,0.164047,0.162022,0.088754,0.086671,0.402358,0.095834,0.53659,0,0.572717,0.487411,0.586175,3.564272,0.021986,0,1,1,0,0,0
0.292356,-71.404841,0.244572,2.15969,0.083687,0.174187,0.220592,0.200407,2.094529,0.077956,0.067673,0.106225,0.194577,0.409446,0.087579,0.093009,0.14856,0.135158,0.093275,0.119079,0.296078,0.029983,0.109685,0.17306,0.32407,0.367647,0.484173,0.273762,0.89396,0.552975,0.89972,0.720563,0.296915,0.257573,0.086424,0.060053,0.468481,0.54675,0.64697,0.039101,0.5876,0.521182,1.048462,6.89769,0.04225,0,0,0,0,0,1
0.350203,-72.42915,0.177425,3.583308,0.043865,0.211608,0.171704,0.16586,2.734025,0.0508,0.105049,0.081217,0.239417,0.306139,0.129437,0.096672,0.192442,0.108207,0.083212,0.136503,0.387299,0.030553,0.069327,0.186985,0.265523,0.565268,0.792111,0.271629,0.691511,0.571617,0.951224,1.078426,0.297966,0.220843,0.306116,0.072667,0.475099,1.25064,0.64513,0.352415,0.557825,0.517391,1.057188,5.782603,0.025856,0,1,1,0,0,0
0.280652,-65.105513,0.077859,3.5374,0.060497,0.081411,0.097878,0.074433,1.982457,0.071024,0.039118,0.042332,0.090684,0.218819,0.053129,0.104054,0.097045,0.074636,0.050812,0.046167,0.339719,0.020641,0.036608,0.071376,0.154089,0.156954,0.423581,0.08024,0.627702,0.344607,0.458162,0.703847,0.164082,0.098404,0.089152,0.076821,0.191849,0.851873,0.370221,0.194823,0.131318,0.314619,0.72896,4.742203,0.022044,1,0,0,0,0,1
0.182233,-62.924453,0.184866,2.284638,0.061806,0.243501,0.239715,0.217742,1.865098,0.039412,0.084141,0.094991,0.234698,0.238677,0.09817,0.081687,0.24326,0.080964,0.094403,0.115855,0.158426,0.02792,0.096363,0.166341,0.332352,0.359272,0.491791,0.274672,0.865796,0.508261,0.714456,0.252808,0.247421,0.172651,0.046568,0.058847,0.459124,0.998594,0.514346,0,0.205307,0.522226,0.805023,3.444302,0.021957,1,0,0,0,0,1
0.286399,-75.494036,0.223183,6.267156,0.026254,0.269838,0.440678,0.1941,3.22208,0.028379,0.088865,0.105878,0.15363,0.286879,0.123747,0.086349,0.216226,0.070868,0.085362,0.147282,0.380593,0.032512,0.088463,0.085895,0.27107,0.258119,0.547766,0.391792,0.67434,0.476342,0.599164,0.32483,0.180448,0.121787,0.040343,0.110506,0.495882,1.145525,0.501617,0,0.072368,0.453773,0.788559,5.064929,0.016871,0,0,1,0,0,0
